# it strain shortening ε_f δT D θ θc
229 3.556307e-01 2.992687e+01 1.294656e+01 1.439463e+02 1.635011e+03 6.931507e+01 6.920068e+01
230 3.569263e-01 3.001759e+01 1.290595e+01 1.440152e+02 1.640197e+03 6.936408e+01 6.924980e+01
231 3.582196e-01 3.010804e+01 1.290051e+01 1.440915e+02 1.641408e+03 6.941291e+01 6.929874e+01
232 3.595105e-01 3.019821e+01 1.285888e+01 1.441710e+02 1.646668e+03 6.946156e+01 6.934750e+01
233 3.607992e-01 3.028810e+01 1.284708e+01 1.442470e+02 1.648576e+03 6.951003e+01 6.939608e+01
234 3.620856e-01 3.037772e+01 1.281023e+01 1.443217e+02 1.653203e+03 6.955832e+01 6.944448e+01
235 3.633696e-01 3.046706e+01 1.279382e+01 1.443933e+02 1.655528e+03 6.960642e+01 6.949270e+01
236 3.646514e-01 3.055613e+01 1.276004e+01 1.444633e+02 1.659711e+03 6.965435e+01 6.954073e+01
237 3.659309e-01 3.064493e+01 1.273831e+01 1.445305e+02 1.662511e+03 6.970210e+01 6.958859e+01
238 3.672081e-01 3.073345e+01 1.270837e+01 1.445958e+02 1.666709e+03 6.974967e+01 6.986307e+01
239 3.684830e-01 3.082170e+01 1.268347e+01 1.446586e+02 1.669764e+03 6.979707e+01 6.991035e+01
